Name,County,State
"""Vega Reservoir""",Mesa,CO
"""Vega Reservoir""",Mesa,CO
"""Vega Reservoir""",Mesa,CO
"""Vega Reservoir""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Leon Peak""",Delta,CO
"""Mesa Lakes""",Delta,CO
"""Leon Peak""",Delta,CO
"""Mesa Lakes""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Vega Reservoir""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Hells Kitchen""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Leon Peak""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Hawxhurst Creek""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Delta,CO
"""Leon Peak""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Delta,CO
"""Vega Reservoir""",Mesa,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Delta,CO
"""Grand Mesa""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Collbran""",Mesa,CO
"""Leon Peak""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Grand Mesa""",Delta,CO
"""Leon Peak""",Delta,CO
"""Leon Peak""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Hawxhurst Creek""",Mesa,CO
"""Grand Mesa""",Delta,CO
"""Mesa Lakes""",Mesa,CO
"""Mesa Lakes""",Mesa,CO
"""Barrel Springs SW""",Sweetwater,WY
"""Monument Valley""",Sweetwater,WY
"""Mexican Flats""",Carbon,WY
"""Upper Powder Spring""",Sweetwater,WY
"""Cow Creek Reservoir SW""",Sweetwater,WY
"""Cow Creek Reservoir SW""",Sweetwater,WY
"""Monument Valley""",Sweetwater,WY
"""Barnum""",Johnson,WY
"""Cave Gulch Reservoir""",Natrona,WY
"""Midwest""",Natrona,WY
"""Midwest""",Natrona,WY
"""Dugout Ranch""",Johnson,WY
"""Horse Butte""",Washakie,WY
"""Badwater SE""",Natrona,WY
"""Arminto""",Natrona,WY
"""Reynolds Reservoir""",Natrona,WY
"""Reynolds Reservoir""",Natrona,WY
"""Reynolds Reservoir""",Natrona,WY
"""Wall Creek""",Johnson,WY
"""Waltman NW""",Natrona,WY
"""Waltman""",Natrona,WY
"""Waltman NW""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Fiftymile Flat""",Natrona,WY
"""Emigrant Gap NW""",Natrona,WY
"""Willow Creek School""",Natrona,WY
"""Willow Creek School""",Natrona,WY
"""Statzer Point""",Natrona,WY
"""Emigrant Gap NE""",Natrona,WY
"""Powder River""",Natrona,WY
"""Emigrant Gap NW""",Natrona,WY
"""Smith Flats""",Natrona,WY
"""Gaylord Reservoir""",Natrona,WY
"""Big Sulfur Draw""",Natrona,WY
"""Big Sulfur Draw""",Natrona,WY
"""Cave Gulch Reservoir""",Natrona,WY
"""Hells Half Acre""",Natrona,WY
"""Gillam Draw West""",Natrona,WY
"""Merino""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Fiftymile Flat""",Natrona,WY
"""Waltman NW""",Natrona,WY
"""Arminto""",Natrona,WY
"""Waltman NW""",Natrona,WY
"""TTT Ranch""",Natrona,WY
"""Kaycee""",Johnson,WY
"""Salt Creek""",Natrona,WY
"""Figure 8 Reservoir""",Johnson,WY
"""Broken Horn Creek""",Natrona,WY
"""Kaycee""",Johnson,WY
"""Barnum""",Johnson,WY
"""Smith Flats""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Arminto""",Natrona,WY
"""Gaylord Reservoir""",Natrona,WY
"""Smith Flats""",Natrona,WY
"""Figure 8 Reservoir""",Johnson,WY
"""Kaycee NE""",Johnson,WY
"""Hiland""",Natrona,WY
"""Broken Horn Creek""",Natrona,WY
"""Willow Creek School""",Natrona,WY
"""Gordon Creek""",Johnson,WY
"""Wall Creek""",Johnson,WY
"""Merino""",Natrona,WY
"""Emigrant Gap NW""",Natrona,WY
"""Merino""",Natrona,WY
"""Hiland""",Natrona,WY
"""Hole-in-the-Wall""",Johnson,WY
"""Big Sulfur Draw""",Natrona,WY
"""Big Sulfur Draw""",Natrona,WY
"""Wall Creek""",Johnson,WY
"""Arminto""",Natrona,WY
"""Kaycee NE""",Johnson,WY
"""Salt Canyon""",Natrona,WY
"""Hiland""",Natrona,WY
"""Seven L Creek West""",Natrona,WY
"""Waltman NW""",Natrona,WY
"""Fiftymile Flat""",Natrona,WY
"""Arminto""",Natrona,WY
"""Reynolds Reservoir""",Natrona,WY
"""Burlington Lake""",Natrona,WY
"""Lightning Ridge""",Washakie,WY
"""Gillam Draw West""",Natrona,WY
"""Seven L Creek West""",Natrona,WY
"""Government Creek""",Natrona,WY
"""Cave Gulch Reservoir""",Natrona,WY
"""Powder River""",Natrona,WY
"""Hells Half Acre""",Natrona,WY
"""Edgerton""",Natrona,WY
"""Camel Hump Reservoir""",Natrona,WY
"""Cave Gulch Reservoir""",Natrona,WY
"""Cave Gulch Reservoir""",Natrona,WY
"""Teapot Rock""",Natrona,WY
"""Burlington Lake""",Natrona,WY
"""Hole-in-the-Wall""",Johnson,WY
"""Kaycee""",Johnson,WY
"""Kaycee""",Johnson,WY
"""TTT Ranch""",Johnson,WY
"""Government Creek""",Natrona,WY
"""Roughlock Hill""",Natrona,WY
"""Sussex""",Johnson,WY
"""Merino""",Natrona,WY
"""Kaycee""",Johnson,WY
"""Hiland""",Natrona,WY
"""Arminto""",Natrona,WY
"""Big Sulfur Draw""",Natrona,WY
"""Merino""",Natrona,WY
"""Merino""",Natrona,WY
"""Teapot Rock""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Merino""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Emigrant Gap NW""",Natrona,WY
"""Salt Creek""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Kaycee""",Johnson,WY
"""Big Gulch""",Natrona,WY
"""Gillam Draw West""",Natrona,WY
"""Salt Creek""",Natrona,WY
"""Ninemile Hill""",Fremont,WY
"""Sand Point""",Washakie,WY
"""Smith Flats""",Natrona,WY
"""Ninemile Hill""",Fremont,WY
"""Camel Hump Reservoir""",Natrona,WY
"""Butte Well""",Fremont,WY
"""Notches Dome""",Natrona,WY
"""Kaycee""",Johnson,WY
"""Big Sulfur Draw""",Natrona,WY
"""Big Sulfur Draw""",Natrona,WY
"""Roughlock Hill""",Natrona,WY
"""Midwest""",Natrona,WY
"""Hells Half Acre""",Natrona,WY
"""Arminto""",Natrona,WY
"""Midwest""",Natrona,WY
"""Flat Top Hill""",Natrona,WY
"""Flat Top Hill""",Natrona,WY
"""Barnum""",Johnson,WY
"""Edgerton""",Natrona,WY
"""Badwater SE""",Natrona,WY
"""Camel Hump Reservoir""",Natrona,WY
"""Three Buttes""",Natrona,WY
"""Salt Canyon""",Natrona,WY
"""Hiland""",Natrona,WY
"""Midwest""",Natrona,WY
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Wellington""",Larimer,CO
"""Cobb Lake""",Larimer,CO
"""Cobb Lake""",Larimer,CO
"""Carr SW""",Weld,CO
"""Red Feather Lakes""",Larimer,CO
"""Wellington""",Larimer,CO
"""Hereford NW""",Weld,CO
"""Eaton Reservoir""",Larimer,CO
"""Nunn""",Weld,CO
"""Table Mountain""",Larimer,CO
"""Carr SW""",Larimer,CO
"""Table Mountain""",Larimer,CO
"""Cobb Lake""",Larimer,CO
"""Eastman Creek SE""",Weld,CO
"""Wellington""",Larimer,CO
"""Wellington""",Larimer,CO
"""Dover""",Weld,CO
"""Wellington""",Larimer,CO
"""Chalk Bluffs East""",Moffat,CO
"""Red Feather Lakes""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Dover""",Weld,CO
"""Dover""",Weld,CO
"""Virginia Dale""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Cherokee Park""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Hereford NW""",Weld,CO
"""Hereford SE""",Weld,CO
"""Hereford SE""",Weld,CO
"""Wellington""",Larimer,CO
"""Baker Draw""",Weld,CO
"""Cobb Lake""",Larimer,CO
"""Carr SW""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Antelope Reservoir""",Weld,CO
"""Antelope Reservoir""",Weld,CO
"""South Bald Mountain""",Larimer,CO
"""Livermore""",Larimer,CO
"""Livermore""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Rustic""",Larimer,CO
"""Rustic""",Larimer,CO
"""Rustic""",Larimer,CO
"""Laporte""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Wellington""",Larimer,CO
"""Wellington""",Larimer,CO
"""Wellington""",Larimer,CO
"""Purcell""",Weld,CO
"""Reno Reservoir""",Weld,CO
"""Carr SW""",Larimer,CO
"""Round Butte""",Larimer,CO
"""Baker Draw""",Weld,CO
"""Baker Draw""",Weld,CO
"""Laporte""",Larimer,CO
"""Reno Reservoir""",Weld,CO
"""Livermore""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Livermore Mountain""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Wellington""",Larimer,CO
"""Eaton Reservoir""",Larimer,CO
"""Laporte""",Larimer,CO
"""Laporte""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Round Butte""",Larimer,CO
"""Wellington""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Wellington""",Larimer,CO
"""Briggsdale""",Weld,CO
"""Red Feather Lakes""",Larimer,CO
"""Buckeye""",Larimer,CO
"""Red Feather Lakes""",Larimer,CO
"""Borie""",Laramie,WY
"""Borie""",Laramie,WY
"""Borie""",Laramie,WY
"""Carpenter""",Laramie,WY
"""Park Reservoir""",Johnson,WY
"""Ranchester""",Sheridan,WY
"""Monarch""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Packsaddle Canyon""",Johnson,WY
"""Columbus Peak""",Sheridan,WY
"""Columbus Peak""",Sheridan,WY
"""Wolf""",Sheridan,WY
"""Park Reservoir""",Johnson,WY
"""Beaver Creek Hills""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Meadowlark Lake""",Washakie,WY
"""Monument Hill""",Washakie,WY
"""Dome Lake""",Sheridan,WY
"""Dome Lake""",Sheridan,WY
"""Hazelton Peak""",Johnson,WY
"""Hazelton Peak""",Johnson,WY
"""Ranchester""",Sheridan,WY
"""Beartrap Meadows""",Johnson,WY
"""Dayton North""",Sheridan,WY
"""Little Goose Peak""",Sheridan,WY
"""Hultz Draw""",Sheridan,WY
"""Hultz Draw""",Sheridan,WY
"""Park Reservoir""",Sheridan,WY
"""Wolf""",Sheridan,WY
"""Park Reservoir""",Johnson,WY
"""Dayton North""",Sheridan,WY
"""Shell Reservoir""",Big Horn,WY
"""Big Horn""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Sheridan""",Sheridan,WY
"""Sheridan""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Wolf""",Sheridan,WY
"""Walker Mountain""",Sheridan,WY
"""Beartrap Meadows""",Johnson,WY
"""Sheridan""",Sheridan,WY
"""Sheridan""",Sheridan,WY
"""Willow Park Reservoir""",Johnson,WY
"""Willow Park Reservoir""",Johnson,WY
"""West Pass""",Sheridan,WY
"""West Pass""",Sheridan,WY
"""West Pass""",Sheridan,WY
"""West Pass""",Sheridan,WY
"""Columbus Peak""",Sheridan,WY
"""Columbus Peak""",Sheridan,WY
"""West Pass""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Ranchester""",Sheridan,WY
"""Dome Lake""",Sheridan,WY
"""Dome Lake""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Hultz Draw""",Sheridan,WY
"""Beaver Creek Hills""",Sheridan,WY
"""Park Reservoir""",Sheridan,WY
"""Park Reservoir""",Sheridan,WY
"""Park Reservoir""",Sheridan,WY
"""Joe Emge Creek""",Washakie,WY
"""Monarch""",Sheridan,WY
"""Ranchester""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Dayton North""",Sheridan,WY
"""Ranchester""",Sheridan,WY
"""Achille""",Bryan,OK
"""Shell Reservoir""",Big Horn,WY
"""Sheridan""",Sheridan,WY
"""Joe Emge Creek""",Washakie,WY
"""Beartrap Meadows""",Johnson,WY
"""Jones Reservoir""",Big Horn,WY
"""Jack Horner Reservoir""",Big Horn,WY
"""North Emblem Reservoir""",Big Horn,WY
"""Willow Park Reservoir""",Johnson,WY
"""Worland SE""",Washakie,WY
"""Park Reservoir""",Sheridan,WY
"""Park Reservoir""",Sheridan,WY
"""Stone Barn Camp""",Park,WY
"""Medicine Wheel""",Big Horn,WY
"""Beartrap Meadows""",Johnson,WY
"""Park Reservoir""",Johnson,WY
"""Natural Trap Cave""",Big Horn,WY
"""Elk Basin SW""",Park,WY
"""Cabin Fork""",Washakie,WY
"""Park Reservoir""",Johnson,WY
"""Dome Lake""",Sheridan,WY
"""Gould Butte""",Big Horn,WY
"""Park Reservoir""",Johnson,WY
"""Willow Park Reservoir""",Johnson,WY
"""Sheridan""",Sheridan,WY
"""Ploessers Draw""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Wyarno""",Sheridan,WY
"""Big Horn""",Sheridan,WY
"""Big Horn""",Sheridan,WY
"""Robinson Canyon""",Johnson,WY
"""Mitchell Draw""",Johnson,WY
"""Story""",Sheridan,WY
"""Lake De Smet East""",Johnson,WY
"""Lake De Smet East""",Johnson,WY
"""Purdy Reservoir""",Johnson,WY
"""Purdy Reservoir""",Johnson,WY
"""Somerville Flats West""",Johnson,WY
"""Clearmont""",Sheridan,WY
"""Fredrick Draw""",Johnson,WY
"""Hoe Ranch""",Johnson,WY
"""Soldier Creek""",Johnson,WY
"""Como""",Hopkins,TX
"""Fort Reno""",Johnson,WY
"""Arpan Butte""",Sheridan,WY
"""Banner""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Clearmont""",Sheridan,WY
"""Shuler Draw""",Sheridan,WY
"""Arpan Butte""",Sheridan,WY
"""Buffalo SE""",Johnson,WY
"""Jewell Draw""",Johnson,WY
"""Buffalo SE""",Johnson,WY
"""Robinson Canyon""",Johnson,WY
"""Purdy Reservoir""",Johnson,WY
"""Buffalo NE""",Johnson,WY
"""Dry Creek Reservoir""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Klondike Ranch""",Johnson,WY
"""Dry Creek Reservoir""",Johnson,WY
"""Somerville Flats West""",Johnson,WY
"""Leiter""",Sheridan,WY
"""Bear Draw""",Johnson,WY
"""Jones Draw""",Sheridan,WY
"""Julio Draw""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Purdy Reservoir""",Johnson,WY
"""Dry Creek Reservoir""",Johnson,WY
"""Purdy Reservoir""",Johnson,WY
"""Story""",Sheridan,WY
"""Big Horn""",Sheridan,WY
"""The Horn""",Johnson,WY
"""The Horn""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Coyer Reservoir""",Johnson,WY
"""Bear Draw""",Johnson,WY
"""O T O Ranch""",Sheridan,WY
"""Buffalo NE""",Johnson,WY
"""Fourmile Reservoir""",Johnson,WY
"""Fourmile Reservoir""",Johnson,WY
"""Julio Draw""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Bear Draw""",Johnson,WY
"""Bar N Draw""",Sheridan,WY
"""Somerville Flats West""",Johnson,WY
"""Jewell Draw""",Sheridan,WY
"""Arpan Butte""",Sheridan,WY
"""Julio Draw""",Sheridan,WY
"""Ploessers Draw""",Johnson,WY
"""Shuler Draw""",Sheridan,WY
"""Gardner Gulch""",Sheridan,WY
"""Provence Ranch""",Johnson,WY
"""Big Horn""",Sheridan,WY
"""Wyarno""",Sheridan,WY
"""Hibbard Draw""",Johnson,WY
"""Buffalo NE""",Johnson,WY
"""Pine Gulch""",Johnson,WY
"""Mitchell Draw""",Johnson,WY
"""Julio Draw""",Johnson,WY
"""Mitchell Draw""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Buffalo SE""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Lake De Smet West""",Johnson,WY
"""Klondike Ranch""",Johnson,WY
"""Klondike Ranch""",Johnson,WY
"""Klondike Ranch""",Johnson,WY
"""Brown Ranch""",Johnson,WY
"""Leiter""",Sheridan,WY
"""S R Springs""",Sheridan,WY
"""Purdy Reservoir""",Johnson,WY
"""Ploessers Draw""",Johnson,WY
"""Dry Creek Reservoir""",Johnson,WY
"""Fredrick Draw""",Johnson,WY
"""Roundup Draw""",Sheridan,WY
"""Wyarno""",Sheridan,WY
"""Wyarno""",Sheridan,WY
"""T A Ranch""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Schlicht Draw""",Johnson,WY
"""Schlicht Draw""",Johnson,WY
"""Schlicht Draw""",Johnson,WY
"""Lake De Smet East""",Johnson,WY
"""Bowman Flat""",Johnson,WY
"""Coyer Reservoir""",Johnson,WY
"""Ploessers Draw""",Johnson,WY
"""Horse Hill""",Johnson,WY
"""Hibbard Draw""",Johnson,WY
"""Somerville Flats West""",Johnson,WY
"""Bear Draw""",Johnson,WY
"""Verona""",Sheridan,WY
"""Leiter""",Sheridan,WY
"""Leiter""",Sheridan,WY
"""Purdy Reservoir""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Trabing""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Provence Ranch""",Johnson,WY
"""Jewell Draw""",Johnson,WY
"""Wyarno""",Sheridan,WY
"""Wyarno""",Sheridan,WY
"""Buffalo NE""",Johnson,WY
"""Buffalo NE""",Johnson,WY
"""Horse Hill""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Banner""",Johnson,WY
"""Leiter""",Sheridan,WY
"""Arpan Butte""",Sheridan,WY
"""Provence Ranch""",Johnson,WY
"""Julio Draw""",Johnson,WY
"""Soldier Creek""",Johnson,WY
"""Julio Draw""",Johnson,WY
"""Verona""",Sheridan,WY
"""T A Ranch NE""",Johnson,WY
"""T A Ranch NE""",Johnson,WY
"""Buffalo NE""",Johnson,WY
"""Soldier Creek""",Johnson,WY
"""Soldier Creek""",Johnson,WY
"""Hibbard Draw""",Johnson,WY
"""Hibbard Draw""",Johnson,WY
"""Mayoworth""",Johnson,WY
"""Mayoworth""",Johnson,WY
"""Mayoworth""",Johnson,WY
"""Klondike Ranch""",Johnson,WY
"""Wyarno""",Sheridan,WY
"""Clearmont""",Sheridan,WY
"""Juniper Draw""",Johnson,WY
"""Fredrick Draw""",Johnson,WY
"""Ulm""",Sheridan,WY
"""Ucross""",Sheridan,WY
"""Schlicht Draw""",Johnson,WY
"""Leiter""",Sheridan,WY
"""Fredrick Draw""",Johnson,WY
"""T A Ranch""",Johnson,WY
"""Floate Draw""",Johnson,WY
"""Horse Hill""",Johnson,WY
"""Horse Hill""",Johnson,WY
"""Arpan Butte""",Johnson,WY
"""Fredrick Draw""",Johnson,WY
"""Julio Draw""",Johnson,WY
"""Banner""",Johnson,WY
"""Julio Draw""",Sheridan,WY
"""Provence Ranch""",Johnson,WY
"""Mayoworth""",Johnson,WY
"""Trabing""",Johnson,WY
"""Clearmont""",Sheridan,WY
"""Clearmont""",Sheridan,WY
"""Fredrick Draw""",Johnson,WY
"""Schlicht Draw""",Johnson,WY
"""Lake De Smet West""",Johnson,WY
"""Lake De Smet West""",Johnson,WY
"""Leiter""",Sheridan,WY
"""Coyer Reservoir""",Johnson,WY
"""Antelope Draw""",Johnson,WY
"""Fawn Draw""",Sheridan,WY
"""Arvada""",Sheridan,WY
"""Leiter""",Sheridan,WY
"""Pine Gulch""",Johnson,WY
"""Ucross""",Sheridan,WY
"""Ucross""",Sheridan,WY
"""Purdy Reservoir""",Johnson,WY
"""The Horn""",Johnson,WY
"""The Horn""",Johnson,WY
"""Bear Draw""",Johnson,WY
"""Arvada""",Sheridan,WY
"""Purdy Reservoir""",Johnson,WY
"""Horse Hill""",Johnson,WY
"""Bear Draw""",Johnson,WY
"""Gardner Gulch""",Sheridan,WY
"""Schlicht Draw""",Johnson,WY
"""Robinson Canyon""",Johnson,WY
"""Crazy Woman Ranch""",Johnson,WY
"""Trabing""",Johnson,WY
"""Cochran Reservoir""",Carter,MT
"""Fruitdale""",Butte,SD
"""Newell Lake""",Butte,SD
"""Slaughter Reservoir""",Butte,SD
"""Arpan""",Butte,SD
"""Gravel Draw""",Crook,WY
"""Mona""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Antelope Gulch""",Crook,WY
"""Wood Canyon""",Crook,WY
"""Kruger Lake""",Crook,WY
"""Middle Creek Butte""",Crook,WY
"""Mona""",Crook,WY
"""Gravel Draw""",Crook,WY
"""Strawberry Hill""",Crook,WY
"""Alva""",Crook,WY
"""The Notch""",Crook,WY
"""Gaff Creek""",Crook,WY
"""Middle Creek Butte""",Crook,WY
"""Stoney Point""",Crook,WY
"""Devils Run""",Crook,WY
"""Devils Run""",Crook,WY
"""Middle Creek Butte""",Crook,WY
"""Gravel Draw""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Stoney Point""",Crook,WY
"""Storm Draw""",Crook,WY
"""Wood Canyon""",Crook,WY
"""Wood Canyon""",Crook,WY
"""Wood Canyon""",Crook,WY
"""Storm Draw""",Crook,WY
"""New Haven""",Crook,WY
"""Page Draw""",Crook,WY
"""Kruger Lake""",Crook,WY
"""Devils Run""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Kruger Lake""",Crook,WY
"""Antelope Gulch""",Crook,WY
"""Storm Draw""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Wood Canyon""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Shepard Reservoir""",Crook,WY
"""Moore Hill""",Crook,WY
"""Alva""",Crook,WY
"""Lamont NE""",Carbon,WY
"""Gas Hills""",Fremont,WY
"""South Barrel Spring""",Carbon,WY
"""Dripping Rock Spring""",Sweetwater,WY
"""Rathbun Ranch""",Hot Springs,WY
"""Coal Mine Ridge""",Carbon,WY
"""Pine Grove Ranch""",Carbon,WY
"""Wagon Prong""",Washakie,WY
"""Poison Basin""",Carbon,WY
"""Blue Gap""",Carbon,WY
"""Blue Gap""",Carbon,WY
"""Badwater SE""",Natrona,WY
"""Puddle Springs""",Fremont,WY
"""Hyattville""",Big Horn,WY
"""Hyattville""",Big Horn,WY
"""Castle Gardens""",Washakie,WY
"""Ten Sleep""",Washakie,WY
"""Joe Emge Creek""",Washakie,WY
"""Poison Basin""",Carbon,WY
"""Hadsell Spring""",Sweetwater,WY
"""Jeffrey City""",Fremont,WY
"""Ocla Draw""",Fremont,WY
"""Indian Creek""",Washakie,WY
"""Bader Draw""",Washakie,WY
"""Indian Creek""",Washakie,WY
"""Ervay Basin SW""",Natrona,WY
"""Weintz Draw""",Washakie,WY
"""Arminto""",Natrona,WY
"""Pierce Draw""",Washakie,WY
"""Dripping Rock Spring""",Sweetwater,WY
"""Bucklin Reservoirs""",Carbon,WY
"""Tin Cup Mountain""",Fremont,WY
"""Wagon Prong""",Washakie,WY
"""Shamrock Hills""",Carbon,WY
"""Love Ranch""",Fremont,WY
"""Poison Basin""",Carbon,WY
"""Double Butte""",Fremont,WY
"""Weintz Draw""",Washakie,WY
"""La Marsh Creek West""",Carbon,WY
"""Badwater SE""",Natrona,WY
"""Coyote Springs""",Fremont,WY
"""Coyote Springs""",Fremont,WY
"""Lysite""",Fremont,WY
"""Baggs""",Carbon,WY
"""Hiland""",Natrona,WY
"""Poison Basin""",Carbon,WY
"""Pierce Draw""",Big Horn,WY
"""Ervay Basin""",Natrona,WY
"""Henry Draw""",Washakie,WY
"""Peach Orchard Flat""",Carbon,WY
"""Baggs""",Carbon,WY
"""Peach Orchard Flat""",Carbon,WY
"""Peach Orchard Flat""",Carbon,WY
"""Flat Top Mountain""",Carbon,WY
"""Peach Orchard Flat""",Carbon,WY
"""Flat Top Mountain""",Carbon,WY
"""Flat Top Mountain""",Carbon,WY
"""Flat Top Mountain""",Carbon,WY
"""Peach Orchard Flat""",Carbon,WY
"""Flat Top Mountain""",Carbon,WY
"""South Barrel Spring""",Carbon,WY
"""Dripping Rock Spring""",Carbon,WY
"""South Barrel Spring""",Sweetwater,WY
"""Peach Orchard Flat""",Carbon,WY
"""Squaw Butte NE""",Fremont,WY
"""Black Rock Gap""",Fremont,WY
"""Double Butte""",Fremont,WY
"""Dripping Rock Spring""",Carbon,WY
"""McPherson Springs""",Sweetwater,WY
"""Hadsell Spring""",Sweetwater,WY
"""Antelope Reservoir""",Sweetwater,WY
"""Osborne Well""",Sweetwater,WY
"""Antelope Reservoir""",Sweetwater,WY
"""Rongis Reservoir SE""",Fremont,WY
"""Coyote Springs""",Fremont,WY
"""Zimmerman Buttes""",Washakie,WY
"""Tin Cup Mountain""",Fremont,WY
"""Rendle Hill""",Carbon,WY
"""Joe Emge Creek""",Washakie,WY
"""Indian Creek""",Washakie,WY
"""Poison Basin""",Carbon,WY
"""Rotten Springs""",Sweetwater,WY
